Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
31449795,Sekretne życie drzew,Peter Wohlleben,"Wohlleben, Peter",Ewa Kochanowska,"=""8375151874""","=""9788375151879""",0,4.07,Otwarte,Hardcover,256,2016,2015,2020/04/01,2022/07/21,,,read,,,,1,0
44180452,"Kółko się pani urwało (Zofia Wilkońska, #1)",Jacek Galiński,"Galiński, Jacek",,"=""832806362X""","=""9788328063624""",4,3.25,Wydawnictwo W.A.B.,Paperback,302,2019,2019,2020/04/01,2022/07/21,,,read,,,,1,0
34665522,"Rzeczy, których nie wyrzuciłem",Marcin Wicha,"Wicha, Marcin",,"=""8365271389""","=""9788365271389""",4,4.04,Karakter,Hardcover,183,2017,2017,2020/03/01,2022/07/21,,,read,,,,1,0
44660140,Kult,Łukasz Orbitowski,"Orbitowski, Łukasz",,"=""8381390982""","=""9788381390989""",4,4.25,Świat Książki,Paperback,480,2019,2019,2019/03/01,2022/07/21,,,read,,,,1,0
31817750,Król,Szczepan Twardoch,"Twardoch, Szczepan",,"=""8308062245""","=""9788308062241""",4,4.19,Wydawnictwo Literackie,Paperback,432,2016,2016,2020/03/01,2022/07/21,,,read,,,,1,0
18714223,"Sezon burz (Saga o Wiedźminie, #0)",Andrzej Sapkowski,"Sapkowski, Andrzej",,"=""8375780596""","=""9788375780598""",0,3.96,superNOWA,Paperback,404,2013,2013,2020/02/01,2022/07/21,,,read,,,,1,0
21489481,"Sprawa Niny Frank (Hubert Meyer, #1)",Katarzyna Bonda,"Bonda, Katarzyna",,"=""""","=""9788364416620""",0,3.26,BookRage,ebook,,2014,2007,2020/02/01,2022/07/21,,,read,,,,1,0
4389268,Śniadanie u Tiffany'ego,Truman Capote,"Capote, Truman",Rafał Śmietana,"=""8389651629""","=""84097895517""",0,3.85,Gazeta Wyborcza,Hardcover,87,2004,1958,2020/01/01,2022/07/21,,,read,,,,1,0
40022050,"Tatuażysta z Auschwitz (Tatuażysta z Auschwitz, #1)",Heather   Morris,"Morris, Heather",Kaja Gucio,"=""8365973316""","=""9788365973313""",0,4.30,Marginesy,Paperback,336,2018,2018,2020/01/01,2022/07/21,,,read,,,,1,0
26943895,Dygot,Jakub Małecki,"Małecki, Jakub",,"=""8379244389""","=""9788379244386""",4,4.21,Sine Qua Non,Paperback,320,2015,2015,2020/01/01,2022/07/21,,,read,,,,1,0
32194241,Jak zabijają Rosjanie - Ofiary rosyjskich służb od Trockiego do Litwinienki,Grzegorz Kuczyński,"Kuczyński, Grzegorz",,"=""""","=""9788377002469""",4,4.21,Czerwone i Czarne,Paperback,348,2016,2016,2020/01/01,2022/07/21,,,read,,,,1,0
6563886,Jądro ciemności,Joseph Conrad,"Conrad, Joseph",Patrycja Jabłońska,"=""8375171190""","=""9788375171198""",0,3.43,Greg,Hardcover,96,2012,1899,2020/01/01,2022/07/21,,,read,,,,1,0
40168352,Dość katolipy! O Jezusie celebrycie,Jan Kaczkowski,"Kaczkowski, Jan",,"=""8324053514""","=""9788324053513""",0,3.92,Społeczny Instytut Wydawniczy Znak / RTCK,Hardcover,224,2018,2016,2020/01/01,2022/07/21,,,read,,,,1,0
40988011,Przesuń granice. Człowiek wobec wyzwania,Leszek Cichy,"Cichy, Leszek",Marek Kamiński,"=""""","=""9788365927149""",0,3.85,RTCK,Audiobook,,2018,2018,2020/01/01,2022/07/21,,,read,,,,1,0
38469411,"Testament (Chyłka i Zordon, #7)",Remigiusz Mróz,"Mróz, Remigiusz",,"=""8379768779""","=""9788379768776""",0,3.76,Czwarta Strona,Paperback,536,2018,2018,2019/10/01,2022/07/21,,,read,,,,1,0
6512460,"Mężczyźni, którzy nienawidzą kobiet (Millennium, #1)",Stieg Larsson,"Larsson, Stieg",Beata Walczak-Larsson,"=""8375540595""","=""9788375540598""",0,4.17,Wydawnictwo Jacek Santorski & Co,Paperback,640,2008,2005,2008/12/01,2022/07/21,,,read,,,,1,0
50821951,"Iluzjonista (Gerard Edling, #2)",Remigiusz Mróz,"Mróz, Remigiusz",,"=""8380759184""","=""9788380759183""",0,4.00,Filia,Paperback,528,2019,2019,2019/10/01,2022/07/21,,,read,,,,1,0
31378224,"Behawiorysta (Gerard Edling, #1)",Remigiusz Mróz,"Mróz, Remigiusz",,"=""8380751604""","=""9788380751606""",0,3.96,Filia,Paperback,496,2016,2016,2019/10/01,2022/07/21,,,read,,,,1,0
38746485,Becoming,Michelle Obama,"Obama, Michelle",,"=""""","=""""",0,4.46,Crown,Hardcover,426,2018,2018,2019/07/01,2022/07/21,,,read,,,,1,0
51924139,"Warszawianka (Warszawianka, #1)",Ida Żmiejewska,"Żmiejewska, Ida",,"=""8366195198""","=""9788366195196""",0,3.93,Skarpa Warszawska,Paperback,415,2019,2019,2019/06/01,2022/07/21,,,read,,,,1,0
43536281,"Nieodgadniona (Damian Werner, #2)",Remigiusz Mróz,"Mróz, Remigiusz",,"=""8380755960""","=""9788380755963""",0,3.26,Filia,Paperback,400,2019,2019,2019/05/01,2022/07/21,,,read,,,,1,0
37819172,"Nieodnaleziona (Damian Werner, #1)",Remigiusz Mróz,"Mróz, Remigiusz",,"=""8380753852""","=""9788380753853""",0,3.51,Filia,Paperback,400,2018,2018,2019/05/01,2022/07/21,,,read,,,,1,0
25647979,"Ekspozycja (Komisarz Forst, #1)",Remigiusz Mróz,"Mróz, Remigiusz",,"=""8380750217""","=""9788380750210""",0,3.70,Filia,Paperback,480,2015,2015,2019/05/01,2022/07/21,,,read,,,,1,0
36096034,"Szef, który ma czas - Ewolucja zarządzania - dziennik budowy turkusowej firmy",Andrzej Jeznach,"Jeznach, Andrzej",,"=""9788328334""","=""9788328334182""",0,3.59,Onepress,Hardcover,224,2017,,2019/04/01,2022/07/21,,,read,,,,1,0
40130191,A ja żem jej powiedziała...,Katarzyna Nosowska,"Nosowska, Katarzyna",,"=""""","=""9788380322622""",0,3.39,Wielka Litera,Audiobook,208,2018,2018,2019/04/01,2022/07/21,,,read,,,,1,0
42654592,"Strata (Prywatne śledztwo Agaty Brok, #3)",Iwona Wilmowska,"Wilmowska, Iwona",,"=""836498070X""","=""9788364980701""",0,3.46,Axis Mundi,Paperback,358,2018,2018,2019/03/01,2022/07/21,,,read,,,,1,0
41956763,"Gwiaździsta noc (Prywatne śledztwo Agaty Brok, #2)",Iwona Wilmowska,"Wilmowska, Iwona",,"=""8364980688""","=""9788364980688""",0,3.36,Axis Mundi,Paperback,260,2018,2017,2019/03/01,2022/07/21,,,read,,,,1,0
25240831,Scrum i nie tylko. Teoria i praktyka w metodach Agile,Krystian Kaczor,"Kaczor, Krystian",,"=""8301178353""","=""9788301178352""",0,3.80,Wydawnictwo Naukowe PWN,Paperback,280,2014,2014,2019/03/01,2022/07/21,,,read,,,,1,0
41027868,"Nikt nie słucha starych ludzi (Prywatne śledztwo Agaty Brok, #1)",Iwona Wilmowska,"Wilmowska, Iwona",,"=""8364980645""","=""9788364980640""",0,3.26,Axis Mundi,Paperback,252,2018,2016,2019/01/01,2022/07/21,,,read,,,,1,0
45133430,"Listy zza grobu (Seweryn Zaorski, #1)",Remigiusz Mróz,"Mróz, Remigiusz",,"=""8380756835""","=""9788380756830""",0,3.78,Filia,Paperback,464,2019,2019,2019/01/01,2022/07/21,,,read,,,,1,0
7631356,"W pierścieniu ognia (Igrzyska śmierci, #2)",Suzanne Collins,"Collins, Suzanne","Małgorzata Hesko-Kołodzińska, Piotr Budkiewicz","=""8372783950""","=""9788372783950""",0,4.33,Media Rodzina,Paperback,360,2009,2009,2010/01/01,2022/07/21,,,read,,,,1,0
6530628,"Igrzyska śmierci (Igrzyska śmierci, #1)",Suzanne Collins,"Collins, Suzanne","Małgorzata Hesko-Kołodzińska, Piotr Budkiewicz","=""8372783578""","=""9788372783578""",0,4.34,Media Rodzina,Paperback,352,2009,2008,2009/01/01,2022/07/21,,,read,,,,1,0
1720478,"Cień wiatru (Cmentarz Zapomnianych Książek, #1)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz","Beata Fabjańska-Potapczuk, Carlos Marrodán Casas","=""8374951532""","=""9788374951531""",0,4.30,MUZA S.A.,Hardcover,520,2007,2001,2009/01/01,2022/07/21,,,read,,,,1,0
6109015,Zbrodnia i kara,Fyodor Dostoevsky,"Dostoevsky, Fyodor","J.P. Zajączkowski, Fjodor Dostojewski","=""8373377336""","=""9788373377332""",4,4.27,Prószyński i S-ka,Paperback,452,2004,1866,2004/01/01,2022/07/21,,,read,,,,1,0
3886089,Życie Pi,Yann Martel,"Martel, Yann",Zbigniew Batko,"=""8324003266""","=""9788324003266""",4,3.94,Znak,Paperback,344,2003,2001,2010/07/12,2022/07/21,,,read,,,,1,0
49656952,Gdzie śpiewają raki,Delia Owens,"Owens, Delia",Bohdan Maliborski,"=""8381392683""","=""9788381392686""",4,4.39,Świat Książki,Paperback,416,2019,2018,2020/06/02,2020/02/10,,,read,,,,1,0
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",4,4.43,Arthur A. Levine Books,Hardcover,352,1999,1998,2021/12/30,2022/07/03,,,read,,,,1,0
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",5,4.47,Scholastic Inc,Hardcover,309,2003,1997,2021/12/31,2022/07/03,,,read,,,,1,0
12000020,"Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante, #1)",Benjamin Alire Sáenz,"Sáenz, Benjamin Alire",,"=""1442408928""","=""9781442408920""",0,4.32,Simon & Schuster Books for Young Readers,Hardcover,390,2012,2012,,2020/02/11,to-read,to-read (#1),to-read,,,,0,0
